pollster_rating_name,methodology,numeric_grade,start_date,end_date,sample_size,state,candidate_name,percent,transparency_score,population_group,days_until_election
Quinnipiac University,Live Phone,2.8,2024-09-25,2024-09-29,942,Georgia,Kamala Harris,44,9,likely voters,37
Quinnipiac University,Live Phone,2.8,2024-09-25,2024-09-29,942,Georgia,Donald Trump,50,9,likely voters,37
Quinnipiac University,Live Phone,2.8,2024-09-25,2024-09-29,942,Georgia,Kamala Harris,45,9,likely voters,37
Quinnipiac University,Live Phone,2.8,2024-09-25,2024-09-29,942,Georgia,Donald Trump,50,9,likely voters,37
Emerson College,Mixed,2.9,2024-09-27,2024-09-28,920,Arizona,Kamala Harris,47.6,7,likely voters,38
Emerson College,Mixed,2.9,2024-09-27,2024-09-28,920,Arizona,Donald Trump,51.7,7,likely voters,38
Emerson College,Mixed,2.9,2024-09-27,2024-09-28,850,North Carolina,Kamala Harris,49.1,7,likely voters,38
Emerson College,Mixed,2.9,2024-09-27,2024-09-28,850,North Carolina,Donald Trump,49.9,7,likely voters,38
Emerson College,Mixed,2.9,2024-09-27,2024-09-28,1000,Pennsylvania,Kamala Harris,49.3,7,likely voters,38
Emerson College,Mixed,2.9,2024-09-27,2024-09-28,1000,Pennsylvania,Donald Trump,48.8,7,likely voters,38
YouGov,Online Panel,3,2024-09-23,2024-09-27,848,National,Kamala Harris,48,6.5,likely voters,39
YouGov,Online Panel,3,2024-09-23,2024-09-27,848,National,Donald Trump,45,6.5,likely voters,39
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Kamala Harris,51,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Donald Trump,42,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Kamala Harris,49,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Donald Trump,41,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Kamala Harris,52,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Donald Trump,43,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Kamala Harris,51,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-24,2024-09-26,680,Nebraska,Donald Trump,42,9,likely voters,40
SurveyUSA,Online Panel,2.8,2024-09-23,2024-09-26,646,Minnesota,Kamala Harris,50,8,likely voters,40
SurveyUSA,Online Panel,2.8,2024-09-23,2024-09-26,646,Minnesota,Donald Trump,44,8,likely voters,40
East Carolina University Center for Survey Research,Mixed,2.6,2024-09-23,2024-09-26,1005,North Carolina,Kamala Harris,47.1,7,likely voters,40
East Carolina University Center for Survey Research,Mixed,2.6,2024-09-23,2024-09-26,1005,North Carolina,Donald Trump,49.4,7,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Kamala Harris,45,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Donald Trump,47,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Kamala Harris,43,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Donald Trump,46,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Kamala Harris,48,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Donald Trump,47,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Kamala Harris,46,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,688,Michigan,Donald Trump,46,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Kamala Harris,45,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Donald Trump,49,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Kamala Harris,44,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Donald Trump,47,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Kamala Harris,44,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Donald Trump,50,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Kamala Harris,43,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,687,Ohio,Donald Trump,49,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Kamala Harris,49,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Donald Trump,47,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Kamala Harris,48,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Donald Trump,45,9,registered voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Kamala Harris,49,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Donald Trump,47,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Kamala Harris,48,9,likely voters,40
The New York Times/Siena College,Live Phone,3,2024-09-21,2024-09-26,680,Wisconsin,Donald Trump,46,9,likely voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,882,Wisconsin,Kamala Harris,52,10,registered voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,882,Wisconsin,Donald Trump,48,10,registered voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,798,Wisconsin,Kamala Harris,52,10,likely voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,798,Wisconsin,Donald Trump,48,10,likely voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,882,Wisconsin,Kamala Harris,48,10,registered voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,882,Wisconsin,Donald Trump,44,10,registered voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,798,Wisconsin,Kamala Harris,49,10,likely voters,40
Marquette University Law School,Probability Panel,3,2024-09-18,2024-09-26,798,Wisconsin,Donald Trump,44,10,likely voters,40
Echelon Insights,Online Panel,2.7,2024-09-23,2024-09-25,1005,National,Kamala Harris,52,9,likely voters,41
Echelon Insights,Online Panel,2.7,2024-09-23,2024-09-25,1005,National,Donald Trump,45,9,likely voters,41
Echelon Insights,Online Panel,2.7,2024-09-23,2024-09-25,1005,National,Kamala Harris,49,9,likely voters,41
Echelon Insights,Online Panel,2.7,2024-09-23,2024-09-25,1005,National,Donald Trump,44,9,likely voters,41
Emerson College,Mixed,2.9,2024-09-23,2024-09-25,1000,New York,Kamala Harris,55.5,7,likely voters,41
Emerson College,Mixed,2.9,2024-09-23,2024-09-25,1000,New York,Donald Trump,41.6,7,likely voters,41
CNN,Mixed,2.8,2024-09-20,2024-09-25,931,North Carolina,Kamala Harris,48,10,likely voters,41
CNN,Mixed,2.8,2024-09-20,2024-09-25,931,North Carolina,Donald Trump,48,10,likely voters,41
CNN,Mixed,2.8,2024-09-20,2024-09-25,749,Nebraska,Kamala Harris,53,10,likely voters,41
CNN,Mixed,2.8,2024-09-20,2024-09-25,749,Nebraska,Donald Trump,42,10,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,946,Arizona,Kamala Harris,48.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,946,Arizona,Donald Trump,49.7,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,946,Arizona,Kamala Harris,48.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,946,Arizona,Donald Trump,49.8,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,918,Michigan,Kamala Harris,46.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,918,Michigan,Donald Trump,50.4,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,918,Michigan,Kamala Harris,47.2,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,918,Michigan,Donald Trump,50.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,858,Nevada,Kamala Harris,50.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,858,Nevada,Donald Trump,47.7,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,858,Nevada,Kamala Harris,50.5,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,858,Nevada,Donald Trump,47.7,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1775,Pennsylvania,Kamala Harris,48,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1775,Pennsylvania,Donald Trump,50.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1775,Pennsylvania,Kamala Harris,48.1,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1775,Pennsylvania,Donald Trump,51,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1077,Wisconsin,Kamala Harris,48.2,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1077,Wisconsin,Donald Trump,49.6,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1077,Wisconsin,Kamala Harris,48.2,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1077,Wisconsin,Donald Trump,49.7,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1173,North Carolina,Kamala Harris,50.8,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1173,North Carolina,Donald Trump,47.3,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1173,North Carolina,Kamala Harris,50.5,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1173,North Carolina,Donald Trump,48.1,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1200,Georgia,Kamala Harris,49,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1200,Georgia,Donald Trump,49.3,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1200,Georgia,Kamala Harris,49,6,likely voters,41
AtlasIntel,Online Ad,2.7,2024-09-20,2024-09-25,1200,Georgia,Donald Trump,49.6,6,likely voters,41
Emerson College,Mixed,2.9,2024-09-22,2024-09-24,950,Texas,Kamala Harris,46.7,7,likely voters,42
Emerson College,Mixed,2.9,2024-09-22,2024-09-24,950,Texas,Donald Trump,52.3,7,likely voters,42
Emerson College,Mixed,2.9,2024-09-22,2024-09-24,860,Virginia,Kamala Harris,52.7,7,likely voters,42
Emerson College,Mixed,2.9,2024-09-22,2024-09-24,860,Virginia,Donald Trump,46.2,7,likely voters,42
YouGov,Online Panel,3,2024-09-21,2024-09-24,1424,National,Kamala Harris,47,9,registered voters,42
YouGov,Online Panel,3,2024-09-21,2024-09-24,1424,National,Donald Trump,44,9,registered voters,42
YouGov,Online Panel,3,2024-09-21,2024-09-24,1220,National,Kamala Harris,49,9,likely voters,42
YouGov,Online Panel,3,2024-09-21,2024-09-24,1220,National,Donald Trump,46,9,likely voters,42
YouGov,Online Panel,3,2024-09-20,2024-09-24,1441,Georgia,Kamala Harris,49,9,likely voters,42
YouGov,Online Panel,3,2024-09-20,2024-09-24,1441,Georgia,Donald Trump,51,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Arizona,Kamala Harris,47,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Arizona,Donald Trump,49,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,764,Arizona,Kamala Harris,47,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,764,Arizona,Donald Trump,50,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Arizona,Kamala Harris,48,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Arizona,Donald Trump,50,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,764,Arizona,Kamala Harris,48,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,764,Arizona,Donald Trump,51,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1006,Georgia,Kamala Harris,49,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1006,Georgia,Donald Trump,47,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,707,Georgia,Kamala Harris,50,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,707,Georgia,Donald Trump,48,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1006,Georgia,Kamala Harris,51,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1006,Georgia,Donald Trump,48,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,707,Georgia,Kamala Harris,51,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,707,Georgia,Donald Trump,48,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,787,North Carolina,Kamala Harris,47,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,787,North Carolina,Donald Trump,49,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,991,North Carolina,Kamala Harris,48,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,991,North Carolina,Donald Trump,47,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,787,North Carolina,Kamala Harris,49,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,787,North Carolina,Donald Trump,50,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,991,North Carolina,Kamala Harris,50,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,991,North Carolina,Donald Trump,48,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,775,Pennsylvania,Kamala Harris,47,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,775,Pennsylvania,Donald Trump,48,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Pennsylvania,Kamala Harris,48,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Pennsylvania,Donald Trump,46,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,775,Pennsylvania,Kamala Harris,49,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,775,Pennsylvania,Donald Trump,49,9,likely voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Pennsylvania,Kamala Harris,50,9,registered voters,42
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-09-20,2024-09-24,1021,Pennsylvania,Donald Trump,48,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1416,Arizona,Kamala Harris,48,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1416,Arizona,Donald Trump,50,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1264,Arizona,Kamala Harris,49,9,likely voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1264,Arizona,Donald Trump,50,9,likely voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1507,North Carolina,Kamala Harris,49,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1507,North Carolina,Donald Trump,48,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1348,North Carolina,Kamala Harris,49,9,likely voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1348,North Carolina,Donald Trump,49,9,likely voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1420,Georgia,Kamala Harris,49,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1420,Georgia,Donald Trump,48,9,registered voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1220,Georgia,Kamala Harris,49,9,likely voters,42
Marist College,Mixed,2.9,2024-09-19,2024-09-24,1220,Georgia,Donald Trump,50,9,likely voters,42
Suffolk University,Live Phone,2.9,2024-09-19,2024-09-24,500,Arizona,Kamala Harris,42.4,8,likely voters,42
Suffolk University,Live Phone,2.9,2024-09-19,2024-09-24,500,Arizona,Donald Trump,48.4,8,likely voters,42
SurveyUSA,Mixed,2.8,2024-09-20,2024-09-23,558,Nebraska,Kamala Harris,40,8,likely voters,43
SurveyUSA,Mixed,2.8,2024-09-20,2024-09-23,558,Nebraska,Donald Trump,56,8,likely voters,43
Ipsos,Probability Panel,2.8,2024-09-20,2024-09-22,871,National,Kamala Harris,46.61,9.5,registered voters,44
Ipsos,Probability Panel,2.8,2024-09-20,2024-09-22,871,National,Donald Trump,40.48,9.5,registered voters,44
Ipsos,Probability Panel,2.8,2024-09-20,2024-09-22,785,National,Kamala Harris,50,9.5,likely voters,44
Ipsos,Probability Panel,2.8,2024-09-20,2024-09-22,785,National,Donald Trump,44,9.5,likely voters,44
Ipsos,Probability Panel,2.8,2024-09-20,2024-09-22,1029,National,Kamala Harris,42,9.5,adults,44
Ipsos,Probability Panel,2.8,2024-09-20,2024-09-22,1029,National,Donald Trump,38,9.5,adults,44
CNN,Probability Panel,2.8,2024-09-19,2024-09-22,2074,National,Kamala Harris,48,10,likely voters,44
CNN,Probability Panel,2.8,2024-09-19,2024-09-22,2074,National,Donald Trump,47,10,likely voters,44
CNN,Probability Panel,2.8,2024-09-19,2024-09-22,2074,National,Kamala Harris,47,10,registered voters,44
CNN,Probability Panel,2.8,2024-09-19,2024-09-22,2074,National,Donald Trump,47,10,registered voters,44
Quinnipiac University,Live Phone,2.8,2024-09-19,2024-09-22,1728,National,Kamala Harris,47,9,likely voters,44
Quinnipiac University,Live Phone,2.8,2024-09-19,2024-09-22,1728,National,Donald Trump,48,9,likely voters,44
Quinnipiac University,Live Phone,2.8,2024-09-19,2024-09-22,1728,National,Kamala Harris,48,9,likely voters,44
Quinnipiac University,Live Phone,2.8,2024-09-19,2024-09-22,1728,National,Donald Trump,48,9,likely voters,44
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Kamala Harris,45,9,registered voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Donald Trump,49,9,registered voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Kamala Harris,45,9,likely voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Donald Trump,50,9,likely voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Kamala Harris,42,9,registered voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Donald Trump,47,9,registered voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Kamala Harris,43,9,likely voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,713,Arizona,Donald Trump,48,9,likely voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,682,Georgia,Kamala Harris,44,9,registered voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,682,Georgia,Donald Trump,48,9,registered voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,682,Georgia,Kamala Harris,45,9,likely voters,45
The New York Times/Siena College,Live Phone,3,2024-09-17,2024-09-21,682,Georgia,Donald Trump,49,9,likely voters,45
